Wavelength,%T
397,96.5035975
397.5,96.88820243
398,97.03429937
398.5,97.39800096
399,97.34609723
399.5,97.54019976
400,97.81879783
400.5,97.89379835
401,97.91110158
401.5,98.02929759
402,97.85929918
402.5,97.56000042
403,97.56060243
403.5,97.69560099
404,97.78040051
404.5,97.52600193
405,97.16709852
405.5,96.89450264
406,96.89999819
406.5,97.05139995
407,97.11520076
407.5,97.06709981
408,97.09860086
408.5,96.97409868
409,97.06180096
409.5,96.90880179
410,96.72690034
410.5,96.51079774
411,96.30979896
411.5,96.32430077
412,96.4376986
412.5,96.44579887
413,96.23150229
413.5,96.02829814
414,95.92779875
414.5,96.0120976
415,96.25350237
415.5,96.5478003
416,96.73889875
416.5,96.96930051
417,97.19629884
417.5,97.0911026
418,97.23299742
418.5,97.60789871
419,97.85730243
419.5,97.93180227
420,98.15199971
420.5,98.28510284
421,98.23349714
421.5,98.04700017
422,97.79310226
422.5,97.57570028
423,97.47629762
423.5,97.58970141
424,97.7388978
424.5,97.78689742
425,97.74450064
425.5,97.63709903
426,97.54809737
426.5,97.46109843
427,97.46090174
427.5,97.61260152
428,97.66690135
428.5,97.62480259
429,97.60810137
429.5,97.73830175
430,97.67850041
430.5,97.50229716
431,97.57969975
431.5,97.67370224
432,97.48669863
432.5,97.39750028
433,97.4101007
433.5,97.36390114
434,97.24969864
434.5,97.10879922
435,96.6989994
435.5,96.21660113
436,96.06590271
436.5,96.12699747
437,96.07030153
437.5,96.07170224
438,96.06389999
438.5,95.94929814
439,96.12190127
439.5,96.25499845
440,96.15669847
440.5,96.27599716
441,96.74620032
441.5,97.24050164
442,97.4545002
442.5,97.458601
443,97.68019915
443.5,97.80349731
444,97.89159894
444.5,97.94129729
445,97.92690277
445.5,97.96079993
446,98.01629782
446.5,98.14990163
447,98.27970266
447.5,98.2656002
448,98.24929833
448.5,98.18710089
449,98.22210073
449.5,98.3750999
450,98.40769768
450.5,98.34970236
451,98.22430015
451.5,98.30669761
452,98.44290018
452.5,98.43789935
453,98.31230044
453.5,98.1844008
454,97.89170027
454.5,98.02719951
455,98.08480144
455.5,98.1554985
456,98.36069942
456.5,98.05449843
457,97.92079926
457.5,98.15229774
458,98.23089838
458.5,97.98750281
459,97.61840105
459.5,97.45270014
460,97.52870202
460.5,97.33620286
461,97.04790115
461.5,96.91439867
462,96.92479968
462.5,96.95330262
463,96.84709907
463.5,96.68869972
464,96.61819935
464.5,96.42530084
465,96.26160264
465.5,96.29600048
466,96.46980166
466.5,96.52860165
467,96.3613987
467.5,96.21639848
468,96.27090096
468.5,96.38190269
469,96.33280039
469.5,96.50880098
470,96.70689702
470.5,96.6983974
471,96.57130241
471.5,96.61729932
472,96.82610035
472.5,96.94060087
473,97.13670015
473.5,97.25310206
474,97.32360244
474.5,97.13100195
475,96.94669843
475.5,96.94319963
476,96.97380066
476.5,96.96409702
477,96.7154026
477.5,96.54600024
478,96.40960097
478.5,96.30699754
479,96.330899
479.5,96.31509781
480,96.15169764
480.5,96.03310227
481,96.08139992
481.5,96.23699784
482,96.22189999
482.5,96.11049891
483,96.0991025
483.5,96.01299763
484,96.064502
484.5,96.17739916
485,96.24400139
485.5,96.20519876
486,96.13249898
486.5,96.06140256
487,96.07539773
487.5,96.10289931
488,96.14660144
488.5,96.18080258
489,96.15280032
489.5,96.14560008
490,96.2288022
490.5,96.36489749
491,96.50890231
491.5,96.79830074
492,97.15769887
492.5,97.43570089
