Wavelength,%T
476,96.60440087
476.5,96.37380242
477,95.88209987
477.5,95.28020024
478,95.31340003
478.5,94.81930137
479,94.94190216
479.5,95.22669911
480,95.66969872
480.5,95.93629837
481,96.46099806
481.5,96.72309756
482,96.54999971
482.5,96.18890285
483,96.04129791
483.5,95.76100111
484,95.20949721
484.5,94.95369792
485,94.98519897
485.5,95.25750279
486,95.70239782
486.5,96.04489803
487,96.44650221
487.5,96.87839746
488,96.80309892
488.5,96.56350017
489,96.28059864
489.5,95.64939737
490,95.17840147
490.5,94.93929744
491,94.70649958
491.5,94.88459826
492,95.09230256
492.5,95.55900097
493,96.17499709
493.5,96.5125978
494,96.89800143
494.5,96.88910246
495,96.54920101
495.5,96.27699852
496,95.55860162
496.5,95.1973021
497,94.50920224
497.5,94.61280107
498,94.56149936
498.5,94.77189779
499,95.27260065
499.5,95.87829709
500,96.40259743
500.5,96.97909951
501,96.99959755
501.5,96.954602
502,96.71400189
502.5,96.12820148
503,95.86459994
503.5,95.12010217
504,94.99930143
504.5,94.68340278
505,94.7863996
505.5,95.1572001
506,95.5919981
506.5,96.19950056
507,96.77349925
507.5,97.13580012
508,97.20320106
508.5,97.39710093
509,96.79350257
509.5,96.32509947
510,95.79240084
510.5,95.25560141
511,94.93309855
511.5,94.77069974
512,94.7758019
512.5,95.0165987
513,95.63360214
513.5,96.02040052
514,96.60350084
514.5,97.21810222
515,97.26250172
515.5,97.24779725
516,97.07599878
516.5,96.56980038
517,95.97910047
517.5,95.18920183
518,94.79860067
518.5,94.59450245
519,94.39510107
519.5,94.56260204
520,94.80860233
520.5,95.40029764
521,96.17710114
521.5,96.57580256
522,97.20429778
522.5,97.40549922
523,97.58149981
523.5,97.15179801
524,96.75809741
524.5,96.13440037
525,95.33470273
525.5,94.64359879
526,94.11860108
526.5,93.79249811
527,93.63440275
527.5,93.86190176
528,94.29240227
528.5,94.75659728
529,95.53520083
529.5,96.19389772
530,96.70609832
530.5,97.21590281
531,97.62889743
531.5,97.37709761
532,97.62830138
532.5,97.22970128
533,97.05820084
533.5,96.54049873
534,96.24609947
534.5,96.27540112
535,96.26790285
535.5,96.30129933
536,96.50089741
536.5,96.89030051
537,97.02190161
537.5,97.55439758
538,97.67439961
538.5,97.89779782
539,97.69170284
539.5,97.86520004
540,97.53350019
540.5,97.26229906
541,96.85189724
541.5,96.5644002
542,96.38789892
542.5,96.37129903
543,96.40930295
543.5,96.31090164
544,96.58539891
544.5,96.98730111
545,97.1280992
545.5,97.72629738
546,97.85889983
546.5,97.86459804
547,97.89029956
547.5,97.90909886
548,97.60599732
548.5,97.43289948
549,97.12460041
549.5,97.03149796
550,96.60329819
550.5,96.71040177
551,96.6539979
551.5,96.61930203
552,96.82809711
552.5,97.01499939
553,97.17770219
553.5,97.2382009
554,97.30340242
554.5,97.87359834
555,98.1540978
555.5,97.94200063
556,97.8102982
556.5,97.75679708
557,97.28900194
557.5,97.39850163
558,97.05299735
558.5,96.85879946
559,96.6324985
559.5,96.50459886
560,96.498698
560.5,96.76859975
561,96.73129916
561.5,96.77850008
562,97.35490084
562.5,97.55600095
563,97.52240181
563.5,97.88799882
564,97.92000055
564.5,97.8761971
565,97.86900282
565.5,97.95939922
566,97.64559865
566.5,97.49450088
567,97.42360115
567.5,97.28140235
568,97.32409716
568.5,97.25180268
569,97.22409844
569.5,97.13129997
570,97.25400209
570.5,97.30989933
571,97.64829874
571.5,97.76070118
572,97.75140285
572.5,97.88889885
573,97.58570194
573.5,97.69560099
574,97.51889706
574.5,97.19030261
575,96.94470167
575.5,96.99910283
576,96.77950144
576.5,96.87110186
577,96.77950144
577.5,96.91579938
578,97.11229801
578.5,97.12939858
579,97.45249748
579.5,97.79999852
580,97.84889817
580.5,97.85460234
581,98.13169837
581.5,98.11999798
582,98.10180068
582.5,97.96339869
583,97.78839946
583.5,97.39450216
584,97.24239707
584.5,96.97809815
585,96.66399956
585.5,96.44359946
586,96.39229774
586.5,96.25459909
587,96.28329873
587.5,96.36049867
588,96.33610249
588.5,96.55290246
589,96.81820273
589.5,97.16870189
590,97.32149839
590.5,97.43440151
591,97.64840007
591.5,97.80979753
592,98.03329706
592.5,97.85590172
593,98.02139997
593.5,98.11149836
594,97.68859744
594.5,97.70849943
595,97.51740098
595.5,97.60190248
596,97.65350223
596.5,97.43760228
597,97.69390225
597.5,97.54869938
598,97.66520262
598.5,98.00810218
599,98.03040028
