Wavelength,%T
660,99.20520186
661,99.34409857
662,99.38719869
663,99.41549897
664,99.33930039
665,99.36649799
666,99.46830273
667,99.50320125
668,99.43900108
669,99.30229783
670,99.3350029
671,99.46749806
672,99.51440096
673,99.51699972
674,99.4615972
675,99.37030077
676,99.36239719
677,99.42449927
678,99.52489734
679,99.62959886
680,99.60229993
681,99.51130152
682,99.44660068
683,99.49679971
684,99.49480295
685,99.45870042
686,99.44890141
687,99.36439991
688,99.29760098
689,99.34129715
690,99.38910007
691,99.42290187
692,99.39659834
693,99.23329949
694,98.97459745
695,98.72279763
696,98.65790009
697,98.8000989
698,98.99299741
699,99.21299815
700,99.25079942
701,99.07230139
702,98.76660109
703,98.3528018
704,98.20389748
705,98.17330241
706,98.3363986
707,98.5352993
708,98.58930111
709,98.57529998
710,98.33250046
711,98.04189801
712,97.87989855
713,97.7568984
714,97.88550138
715,97.90580273
716,97.96649814
717,97.7594018
718,97.53559828
719,97.20119834
720,97.03800082
721,96.95760012
722,96.95600271
723,97.0517993
724,97.04700112
725,96.87209725
726,96.6587007
727,96.5929985
728,96.56530023
729,96.59439921
730,96.65240049
731,96.31800056
732,95.72950006
733,94.83379722
734,94.18609738
735,93.82659793
736,94.20520067
737,94.82719898
738,95.47460079
739,95.66400051
740,94.99499798
741,93.70359778
742,92.68689752
743,92.07860231
744,92.15080142
745,92.6117003
746,92.85780191
747,92.83940196
748,92.92939901
749,93.05080175
750,92.69269705
751,92.31979847
752,91.65430069
753,71.86509967
754,29.04320061
755,6.774839759
756,1.548159961
757,0.436480995
758,0.140196003
759,0.0517765
760,0.0206543
761,0.00914751
762,0.00409398
763,0.00200131
764,0.0010733
765,0.000552113
766,0.00029899
767,0.000227473
768,0.000122874
769,0.000118052
770,9.5E-05
771,9.5E-05
772,9.5E-05
773,9.5E-05
774,9.5E-05
775,9.5E-05
776,9.5E-05
777,9.5E-05
778,9.5E-05
779,9.5E-05
780,9.5E-05
781,9.5E-05
782,9.5E-05
783,9.5E-05
784,9.5E-05
785,9.5E-05
786,9.5E-05
787,9.5E-05
788,9.5E-05
789,9.5E-05
790,9.5E-05
791,9.5E-05
792,9.5E-05
793,9.5E-05
794,9.5E-05
795,9.5E-05
796,9.5E-05
797,9.5E-05
798,9.5E-05
799,9.5E-05
800,9.5E-05
801,9.5E-05
802,9.5E-05
803,9.5E-05
804,9.5E-05
805,9.85453E-05
806,0.000172808
807,0.000208472
808,0.000226596
809,0.000287713
810,0.000240594
811,0.000312635
812,0.000345342
813,0.00031584
814,0.00029959
