Wavelength,%T
506,96.9268024
506.5,97.34069705
507,97.82850146
507.5,98.03000093
508,98.05539846
508.5,98.03940058
509,98.11969995
509.5,98.25950265
510,98.46429825
510.5,98.55139852
511,98.47880006
511.5,98.37239981
512,98.3430028
512.5,98.41549993
513,98.52529764
513.5,98.67159724
514,98.67429733
514.5,98.55449796
515,98.35559726
515.5,98.12499881
516,97.94790149
516.5,97.98600078
517,98.08959961
517.5,98.35069776
518,98.53330255
518.5,98.75389934
519,98.82739782
519.5,98.77849817
520,98.71839881
520.5,98.71469736
521,98.62530231
521.5,98.46060276
522,98.3702004
522.5,98.15199971
523,97.92400002
523.5,97.80579805
524,97.64779806
524.5,97.52290249
525,97.45560288
525.5,97.43080139
526,97.41899967
526.5,97.32670188
527,97.28119969
527.5,97.22419977
528,97.25829959
528.5,97.3048985
529,97.38240242
529.5,97.46869802
530,97.52990007
530.5,97.55570292
531,97.64459729
531.5,97.67529964
532,97.81299829
532.5,98.01020026
533,98.20929766
533.5,98.43119979
534,98.56709838
534.5,98.5477984
535,98.39739799
535.5,98.12070131
536,97.77470231
536.5,97.42839932
537,97.12830186
537.5,96.8249023
538,96.59079909
538.5,96.40380144
539,96.01500034
539.5,95.56819797
540,95.10070086
540.5,94.69299912
541,94.3516016
541.5,94.33760047
542,94.44919825
542.5,94.93569732
543,95.52130103
543.5,96.26619816
544,97.01769948
544.5,97.67119884
545,98.06560278
545.5,98.3938992
546,98.47019911
546.5,98.4382987
547,98.40409756
547.5,98.29400182
548,98.10590148
548.5,97.97679782
549,97.89230227
549.5,97.72980213
550,97.63780236
550.5,97.67320156
551,97.69279957
551.5,97.77600169
552,97.93720245
552.5,97.90329933
553,97.86630273
553.5,97.85709977
554,97.74230123
554.5,97.67420292
555,97.50840068
555.5,97.29689956
556,97.2145021
556.5,97.08470106
557,97.09349871
557.5,97.21819758
558,97.35860229
558.5,97.60199785
559,97.64829874
559.5,97.53059745
560,97.23100066
560.5,96.91870213
561,96.71769738
561.5,96.73529863
562,96.99699879
562.5,97.37830162
563,97.57059813
563.5,97.57400155
564,97.21599817
564.5,96.66780233
565,96.1705029
565.5,95.62320113
566,94.65209842
566.5,92.82029867
567,90.64520001
567.5,89.92570043
568,84.79620218
568.5,60.82699895
569,26.84719861
569.5,6.520260125
570,1.103920024
570.5,0.24073699
571,0.059841003
571.5,0.0171256
572,0.00529843
572.5,0.00177976
573,0.000724727
573.5,0.000295787
574,0.000134163
574.5,9.5E-05
575,9.5E-05
575.5,9.5E-05
576,9.5E-05
576.5,9.5E-05
577,9.5E-05
577.5,9.5E-05
578,9.5E-05
578.5,9.5E-05
579,9.5E-05
579.5,9.5E-05
580,9.5E-05
580.5,9.5E-05
581,9.5E-05
581.5,9.5E-05
582,9.5E-05
582.5,9.5E-05
583,9.5E-05
583.5,9.5E-05
584,9.5E-05
584.5,9.5E-05
585,9.5E-05
585.5,9.5E-05
586,9.5E-05
586.5,9.5E-05
587,9.5E-05
587.5,9.5E-05
588,9.5E-05
588.5,9.5E-05
589,9.5E-05
589.5,9.5E-05
590,9.5E-05
590.5,9.5E-05
591,9.5E-05
591.5,9.5E-05
592,9.5E-05
592.5,9.5E-05
593,9.5E-05
593.5,9.5E-05
594,9.5E-05
594.5,9.5E-05
595,9.5E-05
595.5,9.5E-05
596,9.5E-05
596.5,9.5E-05
597,9.5E-05
597.5,9.5E-05
598,9.5E-05
598.5,9.5E-05
599,9.5E-05
599.5,9.5E-05
600,9.5E-05
600.5,9.5E-05
601,9.5E-05
601.5,9.5E-05
602,9.5E-05
602.5,9.5E-05
603,9.5E-05
603.5,9.5E-05
604,9.5E-05
604.5,9.5E-05
605,9.5E-05
605.5,9.5E-05
606,9.5E-05
606.5,9.5E-05
607,9.5E-05
607.5,9.5E-05
608,9.5E-05
608.5,9.5E-05
609,9.5E-05
609.5,9.5E-05
610,9.5E-05
610.5,9.5E-05
611,9.5E-05
611.5,9.5E-05
612,9.5E-05
612.5,9.5E-05
613,9.5E-05
613.5,9.5E-05
614,9.5E-05
614.5,9.5E-05
615,9.5E-05
615.5,9.5E-05
616,9.5E-05
616.5,9.5E-05
617,9.5E-05
617.5,9.5E-05
618,9.5E-05
618.5,9.5E-05
619,9.5E-05
619.5,9.5E-05
620,9.5E-05
620.5,9.5E-05
621,0.000101368
621.5,0.000119022
622,0.000132634
622.5,0.000144962
623,0.000129079
623.5,0.000122343
624,0.000131085
624.5,0.000131756
625,0.000120091
625.5,0.000146166
626,0.000133825
626.5,0.000128545
627,0.000146658
627.5,0.00012026
628,0.000122703
628.5,0.000109822
629,9.63802E-05
629.5,9.81463E-05
630,9.5E-05
630.5,9.5E-05
631,9.5E-05
631.5,9.5E-05
632,9.5E-05
632.5,9.5E-05
633,9.5E-05
633.5,9.5E-05
634,9.5E-05
634.5,9.5E-05
635,9.5E-05
635.5,9.5E-05
636,9.5E-05
636.5,9.5E-05
637,9.5E-05
637.5,9.5E-05
638,9.5E-05
638.5,9.5E-05
639,9.5E-05
639.5,9.5E-05
640,9.5E-05
640.5,9.5E-05
641,9.5E-05
641.5,9.5E-05
642,9.5E-05
642.5,9.5E-05
643,9.5E-05
643.5,9.5E-05
644,9.5E-05
644.5,9.5E-05
645,9.5E-05
645.5,9.5E-05
646,9.5E-05
646.5,9.5E-05
647,9.5E-05
647.5,9.5E-05
648,9.5E-05
648.5,9.5E-05
649,9.5E-05
649.5,9.5E-05
650,9.5E-05
650.5,9.5E-05
651,9.5E-05
651.5,9.5E-05
652,9.5E-05
652.5,9.5E-05
653,9.5E-05
653.5,9.5E-05
654,9.5E-05
654.5,9.5E-05
655,9.5E-05
655.5,9.5E-05
656,9.5E-05
656.5,9.5E-05
657,9.5E-05
657.5,9.5E-05
658,9.5E-05
658.5,9.5E-05
659,9.5E-05
659.5,9.5E-05
660,9.5E-05
660.5,9.5E-05
661,9.5E-05
661.5,9.5E-05
662,9.5E-05
662.5,9.5E-05
663,9.5E-05
663.5,9.5E-05
664,9.5E-05
664.5,9.5E-05
665,9.5E-05
665.5,9.5E-05
666,9.5E-05
666.5,9.5E-05
667,9.5E-05
667.5,9.5E-05
668,9.5E-05
668.5,9.5E-05
669,9.5E-05
669.5,9.5E-05
670,9.5E-05
670.5,9.5E-05
671,9.5E-05
671.5,9.5E-05
672,9.5E-05
672.5,9.5E-05
673,9.5E-05
673.5,9.5E-05
674,9.5E-05
674.5,9.5E-05
675,9.5E-05
675.5,9.5E-05
676,9.5E-05
676.5,9.5E-05
677,9.5E-05
677.5,9.5E-05
678,0.000122399
678.5,0.00020467
679,0.000264021
679.5,0.000275455
680,0.000301171
680.5,0.000281925
681,0.000295594
681.5,0.000295967
682,0.000275472
682.5,0.000336589
683,0.000294541
683.5,0.000268262
684,0.000263849
684.5,0.000262403
685,0.000220481
685.5,0.00020377
686,0.000171942
686.5,0.000169183
687,0.000158229
687.5,0.000164041
688,0.0001709
688.5,0.000153464
689,0.000162985
689.5,0.000151668
690,0.000164447
690.5,0.000162767
691,0.000195887
691.5,0.000151435
692,0.000163339
692.5,0.000141097
693,0.00018223
693.5,0.000167002
694,0.000113461
694.5,0.000151699
695,0.000126713
695.5,0.000165463
696,0.000139918
696.5,0.000128783
697,0.000104521
697.5,0.000102047
698,0.000123837
698.5,0.000117369
699,0.000115351
699.5,9.73084E-05
700,9.5E-05
700.5,0.000104438
701,0.000110272
701.5,0.000114686
702,0.000193832
702.5,0.000108839
703,0.000157638
703.5,0.000156295
704,0.000136034
704.5,0.000168193
705,0.000151513
705.5,0.000135292
706,0.000165236
706.5,0.000135982
707,0.000154382
707.5,0.000159156
708,0.000142756
708.5,0.000113916
709,0.00011755
709.5,9.5E-05
710,0.000135221
710.5,0.000121667
711,0.000124504
711.5,0.000126435
712,0.00010927
712.5,0.000152356
713,0.000143221
713.5,0.000134785
714,0.000146196
714.5,0.000158566
715,0.000167246
715.5,0.000167334
716,0.000137602
716.5,0.00015691
717,0.00015281
717.5,0.000129396
718,0.000140334
718.5,0.00014826
719,9.51184E-05
719.5,0.000129685
720,9.5E-05
720.5,0.000104778
721,9.71189E-05
721.5,9.5E-05
722,9.57328E-05
722.5,0.00012539
723,9.95011E-05
723.5,0.000114602
724,0.000105563
724.5,0.000102569
725,9.73263E-05
725.5,0.000115877
726,0.000160878
726.5,0.000133917
727,0.000143573
727.5,9.5E-05
728,0.000132127
728.5,0.0001091
729,0.000199704
729.5,0.000181813
730,0.000167773
730.5,0.000161391
731,0.000182995
731.5,0.000201886
732,0.000175473
732.5,0.000221783
733,0.000212949
733.5,0.000213865
734,0.000166454
734.5,0.000173535
735,0.000209622
735.5,0.000272777
736,0.000218683
736.5,0.000252071
737,0.000271524
737.5,0.000147215
738,0.000246896
738.5,0.000163792
739,0.000270744
739.5,0.000291618
740,0.000252186
740.5,0.000155837
741,0.000244093
741.5,0.00023943
742,0.000216298
742.5,9.5E-05
743,0.000119001
743.5,0.00013895
744,9.5E-05
744.5,0.000125074
745,0.000123745
745.5,9.5E-05
746,9.5E-05
746.5,9.5E-05
747,0.000124161
747.5,9.5E-05
748,0.000164542
748.5,0.000188543
749,0.000116911
749.5,0.000210725
750,0.000259866
750.5,0.000221765
751,0.000235257
751.5,0.000291065
752,0.000412138
752.5,0.000575794
753,0.000406546
753.5,0.000584484
754,0.000523855
754.5,0.000382964
755,0.0004858
755.5,0.000344503
756,0.00036387
756.5,0.000270853
757,0.000115575
757.5,0.000147486
758,9.5E-05
758.5,0.000119925
759,9.5E-05
759.5,9.5E-05
760,9.5E-05
760.5,9.5E-05
761,9.5E-05
761.5,9.5E-05
762,9.5E-05
762.5,9.5E-05
763,9.5E-05
763.5,9.5E-05
764,9.5E-05
764.5,9.5E-05
765,9.5E-05
765.5,9.5E-05
766,9.5E-05
766.5,9.5E-05
767,9.5E-05
767.5,9.5E-05
768,9.5E-05
768.5,9.5E-05
769,9.5E-05
769.5,9.5E-05
770,9.5E-05
770.5,9.5E-05
771,9.5E-05
771.5,0.000112513
772,9.5E-05
772.5,9.5E-05
773,9.5E-05
773.5,9.5E-05
774,9.5E-05
774.5,9.5E-05
775,9.5E-05
775.5,9.5E-05
776,9.5E-05
776.5,9.5E-05
777,9.5E-05
777.5,9.5E-05
778,9.5E-05
778.5,9.5E-05
779,0.000118174
779.5,9.5E-05
780,9.5E-05
780.5,9.5E-05
781,9.5E-05
781.5,9.5E-05
782,9.5E-05
782.5,9.5E-05
783,0.00014563
783.5,9.5E-05
784,9.5E-05
784.5,9.5E-05
785,9.5E-05
785.5,9.5E-05
786,9.5E-05
786.5,9.5E-05
787,9.5E-05
787.5,9.5E-05
788,9.5E-05
788.5,9.5E-05
789,9.5E-05
789.5,9.5E-05
790,9.5E-05
790.5,9.5E-05
791,9.5E-05
791.5,9.5E-05
792,0.000156384
792.5,9.5E-05
793,9.5E-05
793.5,9.5E-05
794,0.000130328
794.5,9.5E-05
795,9.5E-05
795.5,9.5E-05
796,0.000157783
796.5,9.5E-05
797,0.000210566
797.5,9.5E-05
798,9.5E-05
798.5,9.5E-05
799,0.000108907
799.5,0.000200985
800,9.5E-05
800.5,9.5E-05
801,9.5E-05
801.5,9.5E-05
802,9.5E-05
802.5,9.5E-05
803,9.5E-05
803.5,9.5E-05
804,9.5E-05
804.5,9.5E-05
805,9.5E-05
805.5,9.5E-05
806,9.5E-05
806.5,9.5E-05
807,9.5E-05
807.5,9.5E-05
808,9.5E-05
808.5,9.5E-05
809,9.5E-05
809.5,9.5E-05
810,9.5E-05
810.5,9.5E-05
811,9.5E-05
811.5,9.5E-05
812,9.5E-05
812.5,9.5E-05
813,9.5E-05
813.5,9.5E-05
814,9.5E-05
814.5,9.5E-05
815,9.5E-05
815.5,9.5E-05
816,9.5E-05
816.5,9.5E-05
817,9.5E-05
817.5,9.5E-05
818,9.5E-05
818.5,9.5E-05
819,9.5E-05
819.5,9.5E-05
820,9.5E-05
820.5,9.5E-05
821,9.5E-05
821.5,9.5E-05
822,9.5E-05
822.5,9.5E-05
823,9.5E-05
823.5,9.5E-05
824,9.5E-05
824.5,9.5E-05
825,9.5E-05
825.5,9.5E-05
826,9.5E-05
826.5,9.5E-05
827,9.80036E-05
827.5,9.75049E-05
828,0.000097006
828.5,9.5E-05
829,9.5E-05
829.5,0.000107216
830,0.000123698
830.5,0.00011869
831,0.000113682
831.5,0.000113333
832,0.000112984
832.5,9.7413E-05
833,9.5E-05
833.5,9.5E-05
834,9.96151E-05
834.5,9.5E-05
835,9.5E-05
835.5,9.5E-05
836,9.94614E-05
836.5,9.5E-05
837,9.5E-05
837.5,9.5E-05
838,9.5E-05
838.5,9.5E-05
839,9.5E-05
839.5,9.5E-05
840,9.5E-05
840.5,9.5E-05
841,9.5E-05
841.5,9.5E-05
842,9.5E-05
842.5,9.5E-05
843,9.5E-05
843.5,9.5E-05
844,9.5E-05
844.5,9.5E-05
845,9.5E-05
845.5,9.5E-05
846,9.5E-05
846.5,9.5E-05
847,9.5E-05
847.5,9.5E-05
848,9.5E-05
848.5,9.5E-05
849,9.5E-05
849.5,9.5E-05
850,9.5E-05
850.5,9.5E-05
851,9.5E-05
851.5,9.5E-05
852,9.5E-05
852.5,9.5E-05
853,9.5E-05
853.5,9.5E-05
854,9.5E-05
854.5,9.5E-05
855,9.5E-05
855.5,9.5E-05
856,9.5E-05
856.5,9.5E-05
857,9.5E-05
857.5,9.5E-05
858,9.5E-05
858.5,9.95798E-05
859,0.000109492
859.5,0.000115487
860,0.000121481
860.5,0.000141744
861,0.000162006
861.5,0.00015595
862,0.000149895
862.5,0.000168674
863,0.000187451
863.5,0.000190366
864,0.000193281
864.5,0.000204604
865,0.000215925
865.5,0.000209108
866,0.00020229
866.5,0.000197757
867,0.000193225
867.5,0.000180766
868,0.000168309
868.5,0.000169711
869,0.000171113
869.5,0.000154436
870,0.00013776
870.5,0.000139107
871,0.000140454
871.5,0.000123981
872,0.000107509
872.5,9.67667E-05
873,9.5E-05
873.5,9.5E-05
874,9.5E-05
874.5,9.5E-05
875,9.5E-05
875.5,9.5E-05
876,9.5E-05
876.5,9.5E-05
877,9.5E-05
877.5,9.5E-05
878,9.5E-05
878.5,9.5E-05
879,9.5E-05
879.5,9.5E-05
880,9.5E-05
880.5,9.5E-05
881,9.5E-05
881.5,9.5E-05
882,9.5E-05
882.5,9.5E-05
883,9.5E-05
883.5,9.5E-05
884,9.5E-05
884.5,9.5E-05
885,9.5E-05
885.5,9.5E-05
886,9.5E-05
886.5,9.5E-05
887,9.5E-05
887.5,9.5E-05
888,9.5E-05
888.5,9.5E-05
889,9.5E-05
889.5,9.5E-05
890,9.5E-05
890.5,9.5E-05
891,9.5E-05
891.5,9.5E-05
892,9.5E-05
892.5,9.5E-05
893,9.5E-05
893.5,9.5E-05
894,9.5E-05
894.5,9.5E-05
895,9.5E-05
895.5,0.000101283
896,0.000113679
896.5,0.00013009
897,0.000146496
897.5,0.000157393
898,0.00016829
898.5,0.00018331
899,0.000198326
899.5,0.000212585
900,0.000226841
900.5,0.000237676
901,0.00024851
901.5,0.000261923
902,0.000275334
902.5,0.000282279
903,0.000289223
903.5,0.00029652
904,0.000303817
904.5,0.000305698
905,0.000307579
905.5,0.000307828
906,0.000308077
906.5,0.000302184
907,0.000296291
907.5,0.0002958
908,0.000295309
908.5,0.00028124
909,0.000267173
909.5,0.000255372
910,0.000243573
910.5,0.000229161
911,0.00021475
911.5,0.000205451
912,0.000196152
912.5,0.000185158
913,0.000174165
913.5,0.000162934
914,0.000151705
914.5,0.000143343
915,0.000134983
915.5,0.00013018
916,0.000125377
916.5,0.000123446
917,0.000121515
917.5,0.000118968
918,0.000116421
918.5,0.000114669
919,0.000112917
919.5,0.000116995
920,0.000121072
920.5,0.00012128
921,0.000121489
921.5,0.000122453
922,0.000123416
922.5,0.000127468
923,0.00013152
923.5,0.000130083
924,0.000128646
924.5,0.000122287
925,0.00011593
925.5,0.000110676
926,0.000105423
926.5,9.85585E-05
927,9.5E-05
927.5,9.5E-05
928,9.5E-05
928.5,9.5E-05
929,9.5E-05
929.5,9.5E-05
930,9.5E-05
930.5,9.5E-05
931,9.5E-05
931.5,9.5E-05
932,9.5E-05
932.5,9.5E-05
933,9.5E-05
933.5,9.5E-05
934,9.5E-05
934.5,9.5E-05
935,9.5E-05
935.5,9.5E-05
936,9.5E-05
936.5,9.5E-05
937,9.5E-05
937.5,9.5E-05
938,9.5E-05
938.5,9.5E-05
939,9.5E-05
939.5,9.5E-05
940,9.5E-05
940.5,9.5E-05
941,9.5E-05
941.5,9.5E-05
942,9.5E-05
942.5,9.5E-05
943,9.5E-05
943.5,9.5E-05
944,9.5E-05
944.5,9.5E-05
945,9.5E-05
945.5,9.5E-05
946,9.5E-05
946.5,9.5E-05
947,9.5E-05
947.5,9.5E-05
948,9.5E-05
948.5,9.5E-05
949,9.5E-05
949.5,9.5E-05
950,9.5E-05
950.5,9.5E-05
951,9.5E-05
951.5,9.5E-05
952,9.5E-05
952.5,9.5E-05
953,9.5E-05
953.5,9.5E-05
954,9.5E-05
954.5,9.5E-05
955,9.5E-05
955.5,9.5E-05
956,9.5E-05
956.5,9.5E-05
957,9.5E-05
957.5,9.5E-05
958,9.5E-05
958.5,9.5E-05
959,9.5E-05
959.5,9.5E-05
960,9.5E-05
960.5,9.5E-05
961,9.5E-05
961.5,9.5E-05
962,9.5E-05
962.5,9.5E-05
963,9.5E-05
963.5,9.5E-05
964,9.5E-05
964.5,9.5E-05
965,9.5E-05
965.5,9.5E-05
966,9.5E-05
966.5,9.5E-05
967,9.5E-05
967.5,9.5E-05
968,9.5E-05
968.5,9.5E-05
969,9.5E-05
969.5,9.5E-05
970,9.5E-05
970.5,9.5E-05
971,9.5E-05
971.5,9.5E-05
972,9.5E-05
972.5,9.5E-05
973,9.5E-05
973.5,9.5E-05
974,9.5E-05
974.5,9.5E-05
975,9.5E-05
975.5,9.5E-05
976,9.5E-05
976.5,9.5E-05
977,9.5E-05
977.5,9.5E-05
978,9.5E-05
978.5,9.5E-05
979,9.5E-05
979.5,9.5E-05
980,9.5E-05
980.5,9.5E-05
981,9.5E-05
981.5,9.5E-05
982,9.5E-05
982.5,9.5E-05
983,9.5E-05
983.5,9.5E-05
984,9.5E-05
984.5,9.5E-05
985,9.5E-05
985.5,9.5E-05
986,9.5E-05
986.5,9.5E-05
987,9.5E-05
987.5,9.5E-05
988,9.5E-05
988.5,9.5E-05
989,9.5E-05
989.5,9.5E-05
990,9.5E-05
990.5,9.5E-05
991,9.5E-05
991.5,9.5E-05
992,9.5E-05
992.5,9.5E-05
993,9.5E-05
993.5,9.5E-05
994,9.5E-05
994.5,9.5E-05
995,9.5E-05
995.5,9.5E-05
996,9.5E-05
996.5,9.5E-05
997,9.5E-05
997.5,9.5E-05
998,9.5E-05
998.5,9.5E-05
999,9.5E-05
999.5,9.5E-05
1000,9.5E-05
1000.5,9.5E-05
1001,9.5E-05
1001.5,9.5E-05
1002,9.5E-05
1002.5,9.5E-05
1003,9.5E-05
1003.5,9.5E-05
1004,9.5E-05
1004.5,9.5E-05
1005,9.5E-05
1005.5,9.5E-05
1006,9.5E-05
1006.5,9.5E-05
1007,9.5E-05
1007.5,9.5E-05
1008,9.59724E-05
1008.5,0.000112053
1009,0.000128129
1009.5,0.000145164
1010,0.000162197
1010.5,0.000175102
1011,0.000188009
1011.5,0.000193925
1012,0.00019984
1012.5,0.000197404
1013,0.000194967
1013.5,0.000195143
1014,0.000195318
1014.5,0.000185131
1015,0.000174945
1015.5,0.000165407
1016,0.000155868
1016.5,0.000150789
1017,0.000145709
1017.5,0.000144202
1018,0.000142695
1018.5,0.000141651
