Wavelength,%T
300,1.717449911
301,1.074889954
302,0.649282988
303,1.101540029
304,1.106629986
305,1.666809991
306,0.957721006
307,0.386216003
308,0.661187991
309,0.445795013
310,0.763622019
311,0.500502018
312,0.193330005
313,0.389042008
314,0.228748005
315,0.158746995
316,0.210458995
317,0.056675402
318,0.070080702
319,0.101689005
320,0.131815998
321,0.126877998
322,0.079861598
323,0.122274004
324,0.039428199
325,0.063601101
326,0.084490201
327,0.0511789
328,0.088306901
329,0.0445832
330,0.0419886
331,0.060869002
332,0.105180999
333,0.045930099
334,0.0711606
335,0.100222998
336,0.070870499
337,0.103058002
338,0.074249302
339,0.108318997
340,0.092094502
341,0.088413898
342,0.110671995
343,0.102627999
344,0.104004005
345,0.110085995
346,0.129498995
347,0.101061002
348,0.115016999
349,0.122462003
350,0.128157996
351,0.124901999
352,0.153412996
353,0.167954003
354,0.174644997
355,0.167375
356,0.163153
357,0.154971005
358,0.154907
359,0.162581005
360,0.205279002
361,0.258253003
362,0.269935001
363,0.252137007
364,0.215754006
365,0.19910899
366,0.223694998
367,0.262706005
368,0.361091993
369,0.477353996
370,0.496387016
371,0.41267802
372,0.343231997
373,0.323715992
374,0.389075
375,0.54546399
376,0.839594007
377,1.019230019
378,0.879072025
379,0.56939302
380,0.431662006
381,0.417286018
382,0.47106198
383,0.630189991
384,1.356290001
385,2.004420012
386,1.248790044
387,0.688854
388,0.498333992
389,0.508316979
390,0.452119997
391,0.48718201
392,0.430767005
393,0.425064983
394,0.369314011
395,0.276942994
396,0.348907011
397,0.337332999
398,0.357288006
399,0.372588006
400,0.282998011
401,0.288012996
402,0.31016299
403,0.309368991
404,0.346421008
405,0.364736002
406,0.395028992
407,0.417050021
408,0.418084022
409,0.502208993
410,0.678090984
411,0.850139
412,1.067310013
413,1.324140001
414,1.631709933
415,1.969739981
416,2.494229935
417,3.367180005
418,4.65734005
419,6.839349866
420,10.65910012
421,16.43570065
422,25.52349865
423,35.42320132
424,45.1353997
425,52.74699926
426,59.17459726
427,68.03929806
428,79.3784976
429,88.41469884
430,93.59719753
431,94.97720003
432,95.12869716
433,95.19839883
434,95.1315999
435,95.43380141
436,95.76900005
437,95.98150253
438,96.36970162
439,96.53450251
440,96.44740224
441,96.46549821
442,96.44299746
443,96.63670063
444,96.86530232
445,97.01629877
446,97.05139995
447,96.8339026
448,96.45569921
449,96.30460143
450,96.14539742
451,96.52630091
452,96.60159945
453,96.70370221
454,96.91889882
455,97.00809717
456,97.26759791
457,97.30160236
458,97.33359814
459,96.96090221
460,96.77050114
461,96.69290185
462,96.57570124
463,96.66529894
464,96.88879848
465,97.06829786
466,97.24689722
467,97.37309813
468,97.43880033
469,97.90660143
470,97.73610234
471,97.79940248
472,97.63560295
473,97.60829806
474,97.52619863
475,97.53170013
476,97.71109819
477,97.74910212
478,97.99460173
479,98.2122004
480,98.21779728
481,98.10529947
482,97.98150063
483,97.95309901
484,97.86940217
485,97.57649899
486,97.38669991
487,97.0344007
488,97.09060192
489,97.18549848
490,97.21680284
491,97.36999869
492,97.26250172
493,97.31850028
494,97.47319818
495,97.74389863
496,97.78439999
497,97.9731977
498,97.64909744
499,97.54729867
500,97.6639986
501,97.37169743
502,97.23590016
503,97.18000293
504,97.1750021
505,97.09910154
506,97.13069797
507,97.44079709
508,97.57580161
509,97.53749967
510,97.3574996
511,97.29189873
512,97.33470082
513,97.36149907
514,97.35800028
515,97.41259813
516,97.22459912
517,97.28159904
518,97.36130238
519,97.37030268
520,97.5251019
521,97.62570262
522,97.64429927
523,97.62820005
524,97.64490128
525,97.58970141
526,97.58080244
527,97.69470096
528,97.66460061
529,97.66049981
530,97.57570028
531,97.46440053
532,97.27879763
533,97.13079929
534,96.99910283
535,96.93539739
536,96.8963027
537,96.87690139
538,96.90729976
539,96.86909914
540,96.87470198
541,97.12870121
542,97.14090228
543,96.99239731
544,97.17550278
545,97.55380154
546,97.63529897
547,97.50819802
548,97.5612998
549,97.44030237
550,97.39869833
551,97.28410244
552,97.21599817
553,97.02439904
554,96.97980285
555,96.75120115
556,96.53859735
557,96.39670253
558,96.39319777
559,96.30129933
560,96.30680084
561,96.28660083
562,96.32449746
563,96.30339742
564,96.36880159
565,96.56580091
566,96.75679803
567,96.91699743
568,97.04220295
569,97.19619751
570,97.37830162
571,97.62960076
572,97.80489802
573,97.8366971
574,97.93909788
575,98.09600115
576,98.14050198
577,98.22589755
578,98.27510118
579,98.27709794
580,98.19660187
581,98.34079742
582,98.24090004
583,98.03130031
584,97.8793025
585,97.84240127
586,97.73529768
587,97.71239758
588,97.65189886
589,97.62960076
590,97.5916028
591,97.48309851
592,97.39300013
593,97.36859798
594,97.34200239
595,97.3797977
596,97.3797977
597,97.30150104
598,97.20820189
599,97.10670114
600,97.02060223
601,97.43340015
602,97.68800139
603,97.78270125
604,97.54610062
605,97.38500118
606,97.43720293
607,97.52330184
608,97.60839939
609,97.69480228
610,97.97080159
611,97.65229821
612,97.62480259
613,97.54689932
614,97.39819765
615,97.55460024
616,97.60249853
617,97.40880132
618,97.56749868
619,97.44229913
620,97.21369743
621,97.1322
622,96.92959785
623,96.86059952
