Wavelength,%T
380,15.11649936
381,10.25030017
382,3.845719993
383,2.563410066
384,3.512410074
385,2.288459986
386,0.224976009
387,0.0623809
388,0.000001
389,0.000001
390,0.000001
391,0.000001
392,0.000001
393,0.000001
394,0.000001
395,0.017824701
396,0.000001
397,0.000001
398,0.000001
399,0.000001
400,0.068250299
401,0.939446967
402,4.376100004
403,9.287130088
404,12.08250001
405,12.64799982
406,11.29520014
407,13.40550035
408,18.79409999
409,21.90670073
410,19.82730031
411,11.85289994
412,7.45922029
413,8.818080276
414,15.88039994
415,22.62459993
416,19.6314007
417,12.30880022
418,12.93230057
419,21.05100006
420,26.00269914
421,19.85889971
422,12.25150004
423,14.28789943
424,20.17530054
425,17.63219982
426,8.615410328
427,2.994810045
428,2.173379995
429,2.895230055
430,3.701239824
431,3.014600091
432,1.440689992
433,0.615369016
434,0.431588013
435,0.478013
436,0.731121004
437,0.875212997
438,0.666905986
439,0.312946993
440,0.150591996
441,0.109578995
442,0.130567001
443,0.178528996
444,0.247731991
445,0.258902996
446,0.177112001
447,0.100231997
448,0.046245899
449,0.041882499
450,0.060262001
451,0.076321198
452,0.099008798
453,0.123011996
454,0.077196199
455,0.057822902
456,0.027829301
457,0.013247201
458,0.030366899
459,0.024796301
460,0.0542216
461,0.061276898
462,0.055539201
463,0.054826302
464,0.00636301
465,0.0207096
466,0.0238566
467,0.0118052
468,0.023499499
469,0.0536629
470,0.064141699
471,0.066383102
472,0.0504228
473,0.049787702
474,0.031513401
475,0.019952899
476,0.028481099
477,0.026356499
478,0.045722199
479,0.064580201
480,0.073673099
481,0.075239298
482,0.066044898
483,0.039895199
484,0.0393141
485,0.032201299
486,0.047798801
487,0.056302798
488,0.057834899
489,0.0899003
490,0.123942003
491,0.131778
492,0.118965004
493,0.091310398
494,0.079193601
495,0.059300801
496,0.0615792
497,0.0715359
498,0.077241397
499,0.120628998
500,0.162277999
501,0.242634001
502,0.314558996
503,0.341453007
504,0.332236011
505,0.291299005
506,0.246143993
507,0.245728996
508,0.245595002
509,0.291407993
510,0.352575001
511,0.481013022
512,0.65074102
513,0.822740979
514,0.906580966
515,0.867228024
516,0.745572988
517,0.621451996
518,0.53449301
519,0.494962977
520,0.507850992
521,0.555117987
522,0.683479011
523,0.906089973
524,1.229329966
525,1.614519954
526,1.847390085
527,1.783410087
528,1.454760041
529,1.106309984
530,0.82409
531,0.685345987
532,0.618720008
533,0.637425995
534,0.722492998
535,0.91307098
536,1.353039965
537,2.129809931
538,2.815040015
539,2.767170034
540,1.898550056
541,1.020549983
542,0.569246011
543,0.350415008
544,0.242680009
545,0.187427003
546,0.151658
547,0.133343996
548,0.118479005
549,0.115948997
550,0.117755996
551,0.123991002
552,0.133041001
553,0.145084003
554,0.173416
555,0.204156991
556,0.227780989
557,0.267080008
558,0.316667999
559,0.380116003
560,0.438746018
561,0.502389017
562,0.581627013
563,0.695007993
564,0.816523004
565,0.98141497
566,1.19554
567,1.523320004
568,1.983249933
569,2.683199942
570,3.759630024
571,5.46833016
572,8.190389723
573,12.17840016
574,18.57620031
575,26.81159973
576,36.13129854
577,45.19839883
578,54.27820086
579,65.89390039
580,78.9741993
581,89.90049958
582,94.20650005
583,94.89039779
584,95.14350295
585,95.65669894
586,96.27590179
587,96.6719985
588,96.88109756
589,97.08039761
590,97.16519713
591,96.99990153
592,96.9054997
593,96.76510096
594,96.6054976
595,96.56569958
596,96.66810036
597,96.825701
598,96.90740108
599,96.96429968
600,96.86009884
601,96.73810005
602,96.63779736
603,96.57760262
604,96.60400152
605,97.16860056
606,97.38479853
607,97.7922976
608,98.17559719
609,98.37399721
610,98.21090102
611,97.93819785
612,97.75819778
613,97.62539864
614,97.44600058
615,97.31619954
616,97.21009731
617,97.32900262
618,97.44780064
619,97.7519989
620,97.87369967
621,98.05999994
622,98.23390245
623,98.33430052
624,98.13230038
625,97.93540239
626,97.91560173
627,97.84060121
628,97.99699783
629,98.05700183
630,98.23009968
631,98.29440117
632,98.48049879
633,98.55459929
634,98.62859845
635,98.57490063
636,98.44470024
637,98.27910066
638,98.23639989
639,98.27529788
640,98.36149812
641,98.38749766
642,98.47450256
643,98.38510156
644,98.53709936
645,98.66330028
646,98.5970974
647,98.55120182
648,98.45709801
649,98.39559793
650,98.32280278
651,98.0091989
652,97.71100283
653,97.84470201
654,97.93819785
655,97.95889854
656,98.15919995
657,98.25490117
658,98.4341979
659,98.63259792
660,98.77340198
661,98.81460071
662,98.82720113
663,98.73369932
664,98.45849872
665,98.42169881
666,98.2155025
667,98.05529714
668,97.98430204
669,97.91989923
670,97.923702
671,97.93840051
672,98.0964005
673,98.25159907
674,98.33279848
675,98.51359725
676,98.61559868
677,98.76890182
678,98.75519872
679,98.75739813
680,98.62959981
681,98.52390289
682,98.41660261
683,98.47279787
684,98.19290042
685,98.31439853
686,98.34169745
687,98.26589823
688,98.41430187
689,98.59989882
690,98.69419932
691,98.69449735
692,98.75059724
693,98.79350066
694,98.74299765
695,98.72660041
696,98.64910245
697,98.61599803
698,98.56029749
699,98.49200249
700,98.46270084
701,98.47890139
702,98.50569963
703,98.51899743
704,98.54649901
705,98.60730171
706,98.66269827
707,98.70150089
708,98.73920083
709,98.76719713
710,98.78000021
711,98.74680042
712,98.72779846
713,98.69189858
714,98.74330163
715,98.71159792
716,98.60849977
717,98.50800037
718,98.41510057
719,98.50360155
720,98.50879908
721,98.53720069
722,98.60919714
723,98.81309867
724,98.75739813
725,98.65480065
726,98.78460169
727,98.76090288
728,98.78309965
729,98.69120121
730,98.76419902
731,98.75900149
732,98.69030118
733,98.6981988
734,98.67010117
735,98.69080186
736,98.59049916
737,98.56619835
738,98.55780005
739,98.48939776
740,98.37779999
741,98.42079878
742,98.50149751
743,98.49269986
744,98.43500257
745,98.5575974
746,98.55129719
747,98.59269857
748,98.71270061
749,98.6413002
750,98.60249758
751,98.54819775
752,98.51099849
753,98.44070077
754,98.42230082
755,98.48620296
756,98.46320152
757,98.51520061
758,98.49709868
759,98.57180119
760,98.55769873
761,98.65570068
762,98.68990183
763,98.70669842
764,98.70010018
765,98.73369932
766,98.76369834
767,98.71060252
768,98.68580103
769,98.62710238
770,98.48570228
771,98.40070009
772,98.24810028
773,98.30710292
774,98.31209779
775,98.34520221
776,98.30489755
777,98.25149775
778,98.21439981
779,98.29260111
780,98.33490252
781,98.51379991
782,98.48250151
783,98.61850142
784,98.63409996
785,98.6322999
786,98.58670235
787,98.73769879
788,98.69980216
789,98.69440198
790,98.73279929
791,98.72320294
792,98.68389964
793,98.77240062
794,98.83109927
795,98.81309867
796,98.80719781
797,98.66510034
798,98.59380126
799,98.6232996
800,98.55470061
801,98.50260019
802,98.66459966
803,98.70200157
804,98.80300164
805,98.77460003
806,98.7425983
807,98.67879748
808,98.77790213
809,98.71929884
810,98.47990274
811,98.45299721
812,98.53209853
813,98.27420115
814,98.19809794
815,98.02510142
816,98.08809757
817,98.14379811
818,98.06249738
819,97.99600244
820,97.96680212
821,98.1144011
822,98.22620153
823,98.46069813
824,98.59679937
825,98.56979847
826,98.39770198
827,98.61389995
828,98.62579703
829,98.62210155
830,98.66880178
831,98.64749908
832,98.71019721
833,98.51830006
834,98.46090078
835,98.13449979
836,98.21940064
837,98.27950001
838,98.11559916
839,98.09859991
840,97.70810008
841,97.78130054
842,97.80250192
843,97.42609859
844,97.33740091
845,97.39099741
846,97.24869728
847,96.96040154
848,96.64899707
849,96.33240104
850,95.95410228
