Theoretical Spectrum of Semrock Di03-R685 Optical Filter
The spectrum described by the following ASCII data represents a typical optical filter design for this product.
However, note that from time to time Semrock makes minor modifications to its optical filter designs for purposes such as improved
manufacturability that do not affect the ability for the filter to meet its stated specifications.
User Specifications:
Starting Wavelength: 350(nm)
Ending Wavelength: 1200(nm)
AOI: 45
CHA: 0
Polarization: Avg
Plot Type: Transmission
 
Data format:  Wavelength (nm) <tab> Transmission (0 to 1)
350	0.0695586495297087
350.2	0.0706165173157169
350.4	0.0717322032377244
350.6	0.0691957737642957
350.8	0.0603733372103532
351	0.0480682188451089
351.2	0.036749996263201
351.4	0.0280769419854597
351.6	0.0217878355279099
351.8	0.0173748758213134
352	0.014557910675498
352.2	0.0132403290025743
352.4	0.0136814041296041
352.6	0.0175864174079173
352.8	0.0337473306768837
353	0.0503705425178976
353.2	0.0304252231927486
353.4	0.0271760196860586
353.6	0.0280351367280818
353.8	0.02879683395995
354	0.0286130018305167
354.2	0.0307941258384069
354.4	0.0393961684656141
354.6	0.0560302167458132
354.8	0.0718204702729265
355	0.0701216999909864
355.2	0.0620781954278776
355.4	0.0602177395594897
355.6	0.0653586112562653
355.8	0.07228041532129
356	0.0737022449254896
356.2	0.0720797538606074
356.4	0.0733706264946932
356.6	0.0667754510243653
356.8	0.0397439460075925
357	0.0188237452489364
357.2	0.00969947731467368
357.4	0.00576512266083277
357.6	0.0037259121343749
357.8	0.00238272367627771
358	0.00142590076059144
358.2	0.000823967300210402
358.4	0.000493159985792937
358.6	0.000321497623042733
358.8	0.000233599241681847
359	0.000190460433020457
359.2	0.000173736024082149
359.4	0.000174758139819627
359.6	0.000186150725801724
359.8	0.000197377252516237
360	0.000182984835333303
360.2	0.00010484390480992
360.4	6.69026404514238e-05
360.6	5.23398568756898e-05
360.8	4.79017471348166e-05
361	5.05825317248303e-05
361.2	5.97459943517332e-05
361.4	7.33200207446661e-05
361.6	7.80095327441124e-05
361.8	6.07046601036085e-05
362	4.05931829447825e-05
362.2	2.86845374500934e-05
362.4	2.31626532218663e-05
362.6	2.17572061313789e-05
362.8	2.37975173178912e-05
363	2.98456756101367e-05
363.2	3.99909473328519e-05
363.4	4.71093760434281e-05
363.6	4.11981167462619e-05
363.8	3.11009747137283e-05
364	2.51758203056706e-05
364.2	2.40133111135883e-05
364.4	2.80016579148741e-05
364.6	4.11924089669772e-05
364.8	7.91971973156425e-05
365	0.000184304710223963
365.2	0.000232475841143113
365.4	9.74041086446265e-05
365.6	3.11886501933884e-05
365.8	1.03400846085257e-05
366	3.94190133279769e-06
366.2	1.77691862875248e-06
366.4	9.42666473188045e-07
366.6	5.83183076896922e-07
366.8	4.19525175147969e-07
367	3.53953760647232e-07
367.2	3.59516386580924e-07
367.4	4.6299992548098e-07
367.6	7.70949260731156e-07
367.8	8.02642931345905e-07
368	2.50791054648257e-07
368.2	1e-07
368.4	1e-07
368.6	1e-07
368.8	1e-07
369	1e-07
369.2	1e-07
369.4	1e-07
369.6	1e-07
369.8	1e-07
370	1e-07
370.2	1e-07
370.4	1e-07
370.6	1e-07
370.8	1e-07
371	1e-07
371.2	1e-07
371.4	1e-07
371.6	1e-07
371.8	1e-07
372	1e-07
372.2	1e-07
372.4	1e-07
372.6	1e-07
372.8	1e-07
373	1e-07
373.2	1.15575519421628e-07
373.4	3.33305529606207e-07
373.6	1.50265967817162e-06
373.8	3.61286683631229e-05
374	1.48189523602624e-05
374.2	4.07719578992258e-06
374.4	2.88779858003755e-06
374.6	2.9647167653788e-06
374.8	3.85213723961477e-06
375	6.07208775385812e-06
375.2	1.15877970910283e-05
375.4	2.76617830896695e-05
375.6	9.07300873136725e-05
375.8	0.000546102390795096
376	0.0161133887628991
376.2	0.00241855477803627
376.4	0.00142168302118328
376.6	0.00167121059134953
376.8	0.00264963729464178
377	0.00392734569274611
377.2	0.00426671414488944
377.4	0.00436895200301938
377.6	0.00530471443081305
377.8	0.00739828351913045
378	0.00855488611310104
378.2	0.00654641153798088
378.4	0.00464974558394265
378.6	0.00392357582720807
378.8	0.00415512809218609
379	0.00554081521500179
379.2	0.00918325421025865
379.4	0.016114358758068
379.6	0.0181799613019789
379.8	0.0132048581834748
380	0.0102093727359292
380.2	0.00999162181731128
380.4	0.0127689432707846
380.6	0.0214715860275884
380.8	0.0412998093555748
381	0.0493635701094717
381.2	0.0304647322492411
381.4	0.0203686445552042
381.6	0.0179995708942746
381.8	0.0209431520481918
382	0.0268526706086763
382.2	0.0324649785603561
382.4	0.0277963963545866
382.6	0.0191879153012905
382.8	0.0155273693882828
383	0.0191002338183041
383.2	0.0166968958449931
383.4	0.0162989752405815
383.6	0.0207102328418797
383.8	0.0252779416606497
384	0.0228233736331578
384.2	0.0158970081384867
384.4	0.0110928637522063
384.6	0.00916785239004907
384.8	0.00908382719437618
385	0.0106560288593412
385.2	0.0142651052605085
385.4	0.0191551219850353
385.6	0.0200238255956121
385.8	0.0153019971060826
386	0.0110518779029717
386.2	0.00893140542672566
386.4	0.00840672757045698
386.6	0.00921923485983042
386.8	0.0115189483289796
387	0.0151195088946954
387.2	0.0172151989281725
387.4	0.0146099229141509
387.6	0.0107062217672992
387.8	0.00826738563071323
388	0.00725840918739469
388.2	0.0073851339143547
388.4	0.00874828128907057
388.6	0.0119367335669468
388.8	0.0172739835049169
389	0.0213932770185274
389.2	0.0189314837379752
389.4	0.0137967470260342
389.6	0.0104967215746152
389.8	0.00914161582962172
390	0.00929596440316065
390.2	0.0110731642303472
390.4	0.0152561029432088
390.6	0.0219639949934885
